Location,"Lat,Long",Borehole ,Depth(ft),Depth-Z(m),GWT(m),N-06,N-12,N-18,N -Value,σv,σv',CE,CB,CS,CR,CN,(N1)60,Soil Type ,Soil USCS,FC,FCI,rd,CSR7.5,CRR,Rp,a(max),g,Mw,MSF,FS,Liquefaction,SL,γ,γw
"Ashit Debnath, Gowalabazar, 28.06.2022(03)",,01,50.0,15.24,1.5,8.0,18.0,28.0,46.0,297.18,162.3906,0.6,1.0,1.0,1.0,0.8396612141002864,23.0,Grey silty clay,CL,70.0,3.0,0.7714,0.33033469035769303,0.7347143188173384,,3.5316,9.81,7.5,0.9996389409159898,2.2233482131201567,Not liquefiable,,19.5,9.81
"Executive Engineer, Road Division, 29.12.2021(03)",,01,5.0,1.524,1.5,1.0,1.0,2.0,3.0,27.432000000000002,27.19656,0.6,1.0,1.0,0.75,1.4372173358480613,2.0,Brown stiff clay,,,,0.97714,0.23063018441744104,0.06976110877703136,,3.5316,9.81,7.5,0.9996389409159898,0.3023711795190462,Liquefiable,,18.0,9.81
"Executive Engineer, Road Division, 29.12.2021(03)",,01,10.0,3.048,1.5,4.0,5.0,7.0,12.0,54.864000000000004,39.67812000000001,0.6,1.0,1.0,0.75,1.3109087600236085,7.0,Brown sandy clay,,,,0.95428,0.3087649967609352,0.09869233571011554,,3.5316,9.81,7.5,0.9996389409159898,0.3195203568433351,Liquefiable,,18.0,9.81
"Executive Engineer, Road Division, 29.12.2021(03)",,01,15.0,4.572,1.5,15.0,19.0,22.0,41.0,89.154,59.01768,0.6,1.0,1.0,0.85,1.1781368540410324,25.0,Grey hard clay,CL,70.0,3.0,0.93142,0.3292457035098635,1.0137115946357893,,3.5316,9.81,7.5,0.9996389409159898,3.077779220969005,Not liquefiable,,19.5,9.81
"Executive Engineer, Road Division, 29.12.2021(03)",,01,20.0,6.096,1.5,22.0,35.0,15.0,50.0,118.872,73.78523999999999,0.6,1.0,1.0,0.95,1.1034565860967636,31.0,Grey hard clay,CL,70.0,3.0,0.90856,0.3425149605921185,11.275517715562385,,3.5316,9.81,7.5,0.9996389409159898,32.9078956667437,Not liquefiable,,19.5,9.81
"Executive Engineer, Road Division, 29.12.2021(03)",,01,25.0,7.62,1.5,25.0,40.0,10.0,50.0,148.59,88.55279999999999,0.6,1.0,1.0,0.95,1.042447327246834,30.0,Grey hard clay,CL,70.0,3.0,0.8857,0.3477681354175136,5.14182717738999,,3.5316,9.81,7.5,0.9996389409159898,14.779878173163802,Not liquefiable,,19.5,9.81
"Executive Engineer, Road Division, 29.12.2021(03)",,01,30.0,9.144,1.5,30.0,50.0,,50.0,178.308,103.32036,0.6,1.0,1.0,0.95,0.990869945406993,28.0,Grey hard clay,CL,70.0,3.0,0.86284,0.3484424394618834,2.925705936962275,,3.5316,9.81,7.5,0.9996389409159898,8.393494170151234,Not liquefiable,,19.5,9.81
"Executive Engineer, Road Division, 29.12.2021(03)",,03,5.0,1.524,1.5,1.0,1.0,2.0,3.0,28.194,27.95856,0.6,1.0,1.0,0.75,1.4279767011233682,2.0,Grey soft clay,CL,70.0,3.0,0.97714,0.2305762359520662,0.10017451986651832,,3.5316,9.81,7.5,0.9996389409159898,0.4342960606181099,Liquefiable,,18.5,9.81
"Executive Engineer, Road Division, 29.12.2021(03)",,03,10.0,3.048,1.5,5.0,14.0,20.0,34.0,59.436,44.250119999999995,0.6,1.0,1.0,0.75,1.2744389680206696,19.0,Grey hard clay,CL,70.0,3.0,0.95428,0.29993476046437845,0.400550740887212,,3.5316,9.81,7.5,0.9996389409159898,1.334977372358152,Not liquefiable,,19.5,9.81
"Executive Engineer, Road Division, 29.12.2021(03)",,03,15.0,4.572,1.5,17.0,22.0,28.0,50.0,89.154,59.01768,0.6,1.0,1.0,0.85,1.1781368540410324,30.0,Grey hard clay,CL,70.0,3.0,0.93142,0.3292457035098635,5.913858180337335,,3.5316,9.81,7.5,0.9996389409159898,17.955353297245605,Not liquefiable,,19.5,9.81
"Executive Engineer, Road Division, 29.12.2021(03)",,03,20.0,6.096,1.5,23.0,30.0,20.0,50.0,118.872,73.78523999999999,0.6,1.0,1.0,0.95,1.1034565860967636,31.0,Grey hard clay,CL,70.0,3.0,0.90856,0.3425149605921185,11.275517715562385,,3.5316,9.81,7.5,0.9996389409159898,32.9078956667437,Not liquefiable,,19.5,9.81
"Executive Engineer, Road Division, 29.12.2021(03)",,03,25.0,7.62,1.5,30.0,50.0,,50.0,148.59,88.55279999999999,0.6,1.0,1.0,0.95,1.042447327246834,30.0,Grey hard clay,CL,70.0,3.0,0.8857,0.3477681354175136,5.14182717738999,,3.5316,9.81,7.5,0.9996389409159898,14.779878173163802,Not liquefiable,,19.5,9.81
"Executive Engineer, Road Division, 29.12.2021(03)",,03,30.0,9.144,1.5,36.0,50.0,,50.0,178.308,103.32036,0.6,1.0,1.0,0.95,0.990869945406993,28.0,Grey hard clay,CL,70.0,3.0,0.86284,0.3484424394618834,2.925705936962275,,3.5316,9.81,7.5,0.9996389409159898,8.393494170151234,Not liquefiable,,19.5,9.81
"Executive Engineer, Road Division, 29.12.2021(03)",,02,5.0,1.524,1.5,1.0,1.0,2.0,3.0,28.194,27.95856,0.6,1.0,1.0,0.75,1.4279767011233682,2.0,Grey soft clay,CL,70.0,3.0,0.97714,0.2305762359520662,0.10017451986651832,,3.5316,9.81,7.5,0.9996389409159898,0.4342960606181099,Liquefiable,,18.5,9.81
"Executive Engineer, Road Division, 29.12.2021(03)",,02,10.0,3.048,1.5,2.0,3.0,4.0,7.0,56.388000000000005,41.20212000000001,0.6,1.0,1.0,0.75,1.2983050334207735,4.0,Grey soft clay,CL,70.0,3.0,0.95428,0.30560384052471085,0.1174208471910883,,3.5316,9.81,7.5,0.9996389409159898,0.38408696411021276,Liquefiable,,18.5,9.81
"Executive Engineer, Road Division, 29.12.2021(03)",,02,15.0,4.572,1.5,13.0,21.0,23.0,44.0,89.154,59.01768,0.6,1.0,1.0,0.85,1.1781368540410324,26.0,Grey hard clay,CL,70.0,3.0,0.93142,0.3292457035098635,1.6347808186330808,,3.5316,9.81,7.5,0.9996389409159898,4.963437787485634,Not liquefiable,,19.5,9.81
"Executive Engineer, Road Division, 29.12.2021(03)",,02,20.0,6.096,1.5,25.0,50.0,,50.0,118.872,73.78523999999999,0.6,1.0,1.0,0.95,1.1034565860967636,31.0,Grey hard clay,CL,70.0,3.0,0.90856,0.3425149605921185,11.275517715562385,,3.5316,9.81,7.5,0.9996389409159898,32.9078956667437,Not liquefiable,,19.5,9.81
"Executive Engineer, Road Division, 29.12.2021(03)",,02,25.0,7.62,1.5,29.0,50.0,,50.0,148.59,88.55279999999999,0.6,1.0,1.0,0.95,1.042447327246834,30.0,Grey hard clay,CL,70.0,3.0,0.8857,0.3477681354175136,5.14182717738999,,3.5316,9.81,7.5,0.9996389409159898,14.779878173163802,Not liquefiable,,19.5,9.81
"Executive Engineer, Road Division, 29.12.2021(03)",,02,30.0,9.144,1.5,32.0,50.0,,50.0,178.308,103.32036,0.6,1.0,1.0,0.95,0.990869945406993,28.0,Grey hard clay,CL,70.0,3.0,0.86284,0.3484424394618834,2.925705936962275,,3.5316,9.81,7.5,0.9996389409159898,8.393494170151234,Not liquefiable,,19.5,9.81
"Rakhal Chandra Pal, Mejortila, 14.07.2022(03)",,03,5.0,1.524,1.5,1.0,2.0,2.0,4.0,29.718,29.48256,0.6,1.0,1.0,0.75,1.4102278995558384,3.0,Grey sandy clay,CL,70.0,3.0,0.97714,0.23047670506496043,0.10489059414700878,,3.5316,9.81,7.5,0.9996389409159898,0.45493848246230256,Liquefiable,,19.5,9.81
"Rakhal Chandra Pal, Mejortila, 14.07.2022(03)",,03,10.0,3.048,1.5,2.0,7.0,10.0,17.0,53.34,38.154120000000006,0.6,1.0,1.0,0.75,1.3240061868712036,10.0,Grey fine sand,SM,18.0,2.0,0.95428,0.3121786867787803,0.1481776637626458,,3.5316,9.81,7.5,0.9996389409159898,0.4744851879528289,Liquefiable,,17.5,9.81
"Rakhal Chandra Pal, Mejortila, 14.07.2022(03)",,03,15.0,4.572,1.5,7.0,10.0,16.0,26.0,80.00999999999999,49.87367999999999,0.6,1.0,1.0,0.85,1.234432107547776,16.0,Grey fine sand,SM,18.0,2.0,0.93142,0.3496505957210296,0.21452718436728488,,3.5316,9.81,7.5,0.9996389409159898,0.6133257886673291,Liquefiable,,17.5,9.81
"Rakhal Chandra Pal, Mejortila, 14.07.2022(03)",,03,20.0,6.096,1.5,12.0,19.0,23.0,42.0,106.68,61.59324,0.6,1.0,1.0,0.95,1.1638526481921438,28.0,Grey fine sand,SM,18.0,2.0,0.90856,0.36823021986179005,0.7518579972952748,,3.5316,9.81,7.5,0.9996389409159898,2.0410778138132253,Not liquefiable,,17.5,9.81
"Rakhal Chandra Pal, Mejortila, 14.07.2022(03)",,03,25.0,7.62,1.5,19.0,22.0,28.0,50.0,133.35000000000002,73.31280000000001,0.6,1.0,1.0,0.95,1.1056046455637973,32.0,Grey fine sand,SM,18.0,2.0,0.8857,0.3769777478148427,1.6792767617493363,,3.5316,9.81,7.5,0.9996389409159898,4.452969580699069,Not liquefiable,,17.5,9.81
"Rakhal Chandra Pal, Mejortila, 14.07.2022(03)",,03,30.0,9.144,1.5,23.0,28.0,22.0,50.0,160.02,85.03236000000001,0.6,1.0,1.0,0.95,1.0560132374718325,30.0,Grey fine sand,SM,18.0,2.0,0.86284,0.37995849687342553,1.1875362468627744,,3.5316,9.81,7.5,0.9996389409159898,3.124308275460703,Not liquefiable,,17.5,9.81
"Rakhal Chandra Pal, Mejortila, 14.07.2022(03)",,02,5.0,1.524,1.5,1.0,1.0,2.0,3.0,29.718,29.48256,0.6,1.0,1.0,0.75,1.4102278995558384,2.0,Grey sandy clay,CL,70.0,3.0,0.97714,0.23047670506496043,0.09999201872818825,,3.5316,9.81,7.5,0.9996389409159898,0.43369205435892144,Liquefiable,,19.5,9.81
"Rakhal Chandra Pal, Mejortila, 14.07.2022(03)",,02,10.0,3.048,1.5,4.0,5.0,8.0,13.0,53.34,38.154120000000006,0.6,1.0,1.0,0.75,1.3240061868712036,8.0,Grey fine sand,SM,18.0,2.0,0.95428,0.3121786867787803,0.1287156870247058,,3.5316,9.81,7.5,0.9996389409159898,0.4121652710642286,Liquefiable,,17.5,9.81
"Rakhal Chandra Pal, Mejortila, 14.07.2022(03)",,02,15.0,4.572,1.5,8.0,18.0,20.0,38.0,80.00999999999999,49.87367999999999,0.6,1.0,1.0,0.85,1.234432107547776,24.0,Grey fine sand,SM,18.0,2.0,0.93142,0.3496505957210296,0.41642275692465797,,3.5316,9.81,7.5,0.9996389409159898,1.190538236741935,Not liquefiable,,17.5,9.81
"Rakhal Chandra Pal, Mejortila, 14.07.2022(03)",,02,20.0,6.096,1.5,12.0,21.0,24.0,45.0,106.68,61.59324,0.6,1.0,1.0,0.95,1.1638526481921438,30.0,Grey fine sand,SM,18.0,2.0,0.90856,0.36823021986179005,1.1240188631367614,,3.5316,9.81,7.5,0.9996389409159898,3.051387325943425,Not liquefiable,,17.5,9.81
"Rakhal Chandra Pal, Mejortila, 14.07.2022(03)",,02,25.0,7.62,1.5,17.0,25.0,25.0,50.0,133.35000000000002,73.31280000000001,0.6,1.0,1.0,0.95,1.1056046455637973,32.0,Grey fine sand,SM,18.0,2.0,0.8857,0.3769777478148427,1.6792767617493363,,3.5316,9.81,7.5,0.9996389409159898,4.452969580699069,Not liquefiable,,17.5,9.81
"Rakhal Chandra Pal, Mejortila, 14.07.2022(03)",,02,30.0,9.144,1.5,21.0,30.0,20.0,50.0,160.02,85.03236000000001,0.6,1.0,1.0,0.95,1.0560132374718325,30.0,Grey fine sand,SM,18.0,2.0,0.86284,0.37995849687342553,1.1875362468627744,,3.5316,9.81,7.5,0.9996389409159898,3.124308275460703,Not liquefiable,,17.5,9.81
"Rakhal Chandra Pal, Mejortila, 14.07.2022(03)",,01,5.0,1.524,1.5,3.0,4.0,4.0,8.0,29.718,29.48256,0.6,1.0,1.0,0.75,1.4102278995558384,5.0,Grey sandy clay,CL,70.0,3.0,0.97714,0.23047670506496043,0.12580409235006346,,3.5316,9.81,7.5,0.9996389409159898,0.5456459020631582,Liquefiable,,19.5,9.81
"Rakhal Chandra Pal, Mejortila, 14.07.2022(03)",,01,10.0,3.048,1.5,8.0,12.0,16.0,28.0,53.34,38.154120000000006,0.6,1.0,1.0,0.75,1.3240061868712036,17.0,Grey fine sand,SM,18.0,2.0,0.95428,0.3121786867787803,0.2189861086557306,,3.5316,9.81,7.5,0.9996389409159898,0.7012235331973603,Liquefiable,,17.5,9.81
"Rakhal Chandra Pal, Mejortila, 14.07.2022(03)",,01,15.0,4.572,1.5,13.0,17.0,25.0,42.0,80.00999999999999,49.87367999999999,0.6,1.0,1.0,0.85,1.234432107547776,26.0,Grey fine sand,SM,18.0,2.0,0.93142,0.3496505957210296,0.5907617883431515,,3.5316,9.81,7.5,0.9996389409159898,1.6889674882869528,Not liquefiable,,17.5,9.81
"Rakhal Chandra Pal, Mejortila, 14.07.2022(03)",,01,20.0,6.096,1.5,17.0,24.0,26.0,50.0,106.68,61.59324,0.6,1.0,1.0,0.95,1.1638526481921438,33.0,Grey fine sand,SM,18.0,2.0,0.90856,0.36823021986179005,2.693525974496944,,3.5316,9.81,7.5,0.9996389409159898,7.312146877804994,Not liquefiable,,17.5,9.81
"Rakhal Chandra Pal, Mejortila, 14.07.2022(03)",,01,25.0,7.62,1.5,19.0,23.0,27.0,50.0,133.35000000000002,73.31280000000001,0.6,1.0,1.0,0.95,1.1056046455637973,32.0,Grey fine sand,SM,18.0,2.0,0.8857,0.3769777478148427,1.6792767617493363,,3.5316,9.81,7.5,0.9996389409159898,4.452969580699069,Not liquefiable,,17.5,9.81
"Rakhal Chandra Pal, Mejortila, 14.07.2022(03)",,01,30.0,9.144,1.5,22.0,28.0,22.0,50.0,160.02,85.03236000000001,0.6,1.0,1.0,0.95,1.0560132374718325,30.0,Grey fine sand,SM,18.0,2.0,0.86284,0.37995849687342553,1.1875362468627744,,3.5316,9.81,7.5,0.9996389409159898,3.124308275460703,Not liquefiable,,17.5,9.81
"Madrasatul Arafah, Sadapara,08.08.2022(03)",,03,5.0,1.524,1.5,1.0,1.0,1.0,2.0,28.194,27.95856,0.6,1.0,1.0,0.75,1.4279767011233682,1.0,Brown soft clay,CL,70.0,3.0,0.97714,0.2305762359520662,0.09534828295091444,,3.5316,9.81,7.5,0.9996389409159898,0.413372419727698,Liquefiable,,18.5,9.81
"Madrasatul Arafah, Sadapara,08.08.2022(03)",,03,10.0,3.048,1.5,1.0,1.0,2.0,3.0,56.388000000000005,41.20212000000001,0.6,1.0,1.0,0.75,1.2983050334207735,2.0,Brown soft clay,CL,70.0,3.0,0.95428,0.30560384052471085,0.09884567316116326,,3.5316,9.81,7.5,0.9996389409159898,0.32332703628102355,Liquefiable,,18.5,9.81
"Madrasatul Arafah, Sadapara,08.08.2022(03)",,03,15.0,4.572,1.5,2.0,2.0,2.0,4.0,84.582,54.445679999999996,0.6,1.0,1.0,0.85,1.2051012584078398,2.0,Black soft clay,CL,70.0,3.0,0.93142,0.33859141344106636,0.10426564671216762,,3.5316,9.81,7.5,0.9996389409159898,0.30782824524111396,Liquefiable,,18.5,9.81
"Madrasatul Arafah, Sadapara,08.08.2022(03)",,03,20.0,6.096,1.5,2.0,3.0,7.0,10.0,106.68,61.59324,0.6,1.0,1.0,0.95,1.1638526481921438,7.0,Grey fine sand,SM,18.0,2.0,0.90856,0.36823021986179005,0.12021680448452783,,3.5316,9.81,7.5,0.9996389409159898,0.32635398354953965,Liquefiable,,17.5,9.81
"Madrasatul Arafah, Sadapara,08.08.2022(03)",,03,25.0,7.62,1.5,15.0,19.0,22.0,41.0,133.35000000000002,73.31280000000001,0.6,1.0,1.0,0.95,1.1056046455637973,26.0,Grey fine sand,SM,18.0,2.0,0.8857,0.3769777478148427,0.5387149710126283,,3.5316,9.81,7.5,0.9996389409159898,1.4285205591051302,Not liquefiable,,17.5,9.81
"Madrasatul Arafah, Sadapara,08.08.2022(03)",,03,30.0,9.144,1.5,19.0,23.0,27.0,50.0,160.02,85.03236000000001,0.6,1.0,1.0,0.95,1.0560132374718325,30.0,Grey fine sand,SM,18.0,2.0,0.86284,0.37995849687342553,1.1875362468627744,,3.5316,9.81,7.5,0.9996389409159898,3.124308275460703,Not liquefiable,,17.5,9.81
"Madrasatul Arafah, Sadapara,08.08.2022(03)",,03,35.0,10.668000000000001,1.5,22.0,25.0,25.0,50.0,186.69000000000003,96.75192000000001,0.6,1.0,1.0,1.0,1.012835210696069,30.0,Grey fine sand,SM,18.0,2.0,0.83998,0.37926805680755477,1.2697026350034557,,3.5316,9.81,7.5,0.9996389409159898,3.34656234436618,Not liquefiable,,17.5,9.81
"Madrasatul Arafah, Sadapara,08.08.2022(03)",,02,5.0,1.524,1.5,1.0,0.0,1.0,1.0,28.194,27.95856,0.6,1.0,1.0,0.75,1.4279767011233682,1.0,Brown soft clay,CL,70.0,3.0,0.97714,0.2305762359520662,0.09066699519014688,,3.5316,9.81,7.5,0.9996389409159898,0.39307719060326435,Liquefiable,,18.5,9.81
"Madrasatul Arafah, Sadapara,08.08.2022(03)",,02,10.0,3.048,1.5,2.0,2.0,7.0,9.0,56.388000000000005,41.20212000000001,0.6,1.0,1.0,0.75,1.2983050334207735,5.0,Brown soft clay,CL,70.0,3.0,0.95428,0.30560384052471085,0.12737965887176078,,3.5316,9.81,7.5,0.9996389409159898,0.4166625231874693,Liquefiable,,18.5,9.81
"Madrasatul Arafah, Sadapara,08.08.2022(03)",,02,15.0,4.572,1.5,1.0,2.0,2.0,4.0,84.582,54.445679999999996,0.6,1.0,1.0,0.85,1.2051012584078398,2.0,Black soft clay,CL,70.0,3.0,0.93142,0.33859141344106636,0.10426564671216762,,3.5316,9.81,7.5,0.9996389409159898,0.30782824524111396,Liquefiable,,18.5,9.81
"Madrasatul Arafah, Sadapara,08.08.2022(03)",,02,20.0,6.096,1.5,13.0,20.0,26.0,46.0,106.68,61.59324,0.6,1.0,1.0,0.95,1.1638526481921438,31.0,Grey fine sand,SM,18.0,2.0,0.90856,0.36823021986179005,1.3097253321733717,,3.5316,9.81,7.5,0.9996389409159898,3.5555268778212756,Not liquefiable,,17.5,9.81
"Madrasatul Arafah, Sadapara,08.08.2022(03)",,02,25.0,7.62,1.5,18.0,24.0,26.0,50.0,133.35000000000002,73.31280000000001,0.6,1.0,1.0,0.95,1.1056046455637973,32.0,Grey fine sand,SM,18.0,2.0,0.8857,0.3769777478148427,1.6792767617493363,,3.5316,9.81,7.5,0.9996389409159898,4.452969580699069,Not liquefiable,,17.5,9.81
"Madrasatul Arafah, Sadapara,08.08.2022(03)",,02,30.0,9.144,1.5,20.0,28.0,22.0,50.0,160.02,85.03236000000001,0.6,1.0,1.0,0.95,1.0560132374718325,30.0,Grey fine sand,SM,18.0,2.0,0.86284,0.37995849687342553,1.1875362468627744,,3.5316,9.81,7.5,0.9996389409159898,3.124308275460703,Not liquefiable,,17.5,9.81
"Madrasatul Arafah, Sadapara,08.08.2022(03)",,02,35.0,10.668000000000001,1.5,25.0,31.0,19.0,50.0,186.69000000000003,96.75192000000001,0.6,1.0,1.0,1.0,1.012835210696069,30.0,Grey fine sand,SM,18.0,2.0,0.83998,0.37926805680755477,1.2697026350034557,,3.5316,9.81,7.5,0.9996389409159898,3.34656234436618,Not liquefiable,,17.5,9.81
"Madrasatul Arafah, Sadapara,08.08.2022(03)",,01,5.0,1.524,1.5,1.0,0.0,1.0,1.0,28.194,27.95856,0.6,1.0,1.0,0.75,1.4279767011233682,1.0,Brown soft clay,CL,70.0,3.0,0.97714,0.2305762359520662,0.09066699519014688,,3.5316,9.81,7.5,0.9996389409159898,0.39307719060326435,Liquefiable,,18.5,9.81
"Madrasatul Arafah, Sadapara,08.08.2022(03)",,01,10.0,3.048,1.5,2.0,2.0,3.0,5.0,56.388000000000005,41.20212000000001,0.6,1.0,1.0,0.75,1.2983050334207735,3.0,Brown soft clay,CL,70.0,3.0,0.95428,0.30560384052471085,0.10790976642814916,,3.5316,9.81,7.5,0.9996389409159898,0.35297594572606333,Liquefiable,,18.5,9.81
"Madrasatul Arafah, Sadapara,08.08.2022(03)",,01,15.0,4.572,1.5,1.0,2.0,2.0,4.0,84.582,54.445679999999996,0.6,1.0,1.0,0.85,1.2051012584078398,2.0,Black soft clay,CL,70.0,3.0,0.93142,0.33859141344106636,0.10426564671216762,,3.5316,9.81,7.5,0.9996389409159898,0.30782824524111396,Liquefiable,,18.5,9.81
"Madrasatul Arafah, Sadapara,08.08.2022(03)",,01,20.0,6.096,1.5,1.0,3.0,13.0,16.0,106.68,61.59324,0.6,1.0,1.0,0.95,1.1638526481921438,11.0,Grey fine sand,SM,18.0,2.0,0.90856,0.36823021986179005,0.1523930403242996,,3.5316,9.81,7.5,0.9996389409159898,0.41370319223101376,Liquefiable,,17.5,9.81
"Madrasatul Arafah, Sadapara,08.08.2022(03)",,01,25.0,7.62,1.5,17.0,22.0,28.0,50.0,133.35000000000002,73.31280000000001,0.6,1.0,1.0,0.95,1.1056046455637973,32.0,Grey fine sand,SM,18.0,2.0,0.8857,0.3769777478148427,1.6792767617493363,,3.5316,9.81,7.5,0.9996389409159898,4.452969580699069,Not liquefiable,,17.5,9.81
"Madrasatul Arafah, Sadapara,08.08.2022(03)",,01,30.0,9.144,1.5,18.0,25.0,25.0,50.0,160.02,85.03236000000001,0.6,1.0,1.0,0.95,1.0560132374718325,30.0,White fine sand,SM,18.0,2.0,0.86284,0.37995849687342553,1.1875362468627744,,3.5316,9.81,7.5,0.9996389409159898,3.124308275460703,Not liquefiable,,17.5,9.81
"Madrasatul Arafah, Sadapara,08.08.2022(03)",,01,35.0,10.668000000000001,1.5,21.0,29.0,21.0,50.0,186.69000000000003,96.75192000000001,0.6,1.0,1.0,1.0,1.012835210696069,30.0,Grey fine sand,SM,18.0,2.0,0.83998,0.37926805680755477,1.2697026350034557,,3.5316,9.81,7.5,0.9996389409159898,3.34656234436618,Not liquefiable,,17.5,9.81
"Md. Khaled Siraj, Baluchor, 23.03.2022(05)",,03,5.0,1.524,1.5,5.0,8.0,12.0,20.0,29.718,29.48256,0.6,1.0,1.0,0.75,1.4102278995558384,13.0,Reddish stiff clay,CL,70.0,3.0,0.97714,0.23047670506496043,0.20868647043499852,,3.5316,9.81,7.5,0.9996389409159898,0.9051288815949551,Liquefiable,,19.5,9.81
"Md. Khaled Siraj, Baluchor, 23.03.2022(05)",,03,10.0,3.048,1.5,14.0,23.0,27.0,50.0,59.436,44.250119999999995,0.6,1.0,1.0,0.75,1.2744389680206696,29.0,Grey hard clay,CL,70.0,3.0,0.95428,0.29993476046437845,3.426588387991531,,3.5316,9.81,7.5,0.9996389409159898,11.420320811844322,Not liquefiable,,19.5,9.81
"Md. Khaled Siraj, Baluchor, 23.03.2022(05)",,03,15.0,4.572,1.5,16.0,22.0,28.0,50.0,89.154,59.01768,0.6,1.0,1.0,0.85,1.1781368540410324,30.0,Grey hard clay,CL,70.0,3.0,0.93142,0.3292457035098635,5.913858180337335,,3.5316,9.81,7.5,0.9996389409159898,17.955353297245605,Not liquefiable,,19.5,9.81
"Md. Khaled Siraj, Baluchor, 23.03.2022(05)",,03,20.0,6.096,1.5,18.0,24.0,26.0,50.0,118.872,73.78523999999999,0.6,1.0,1.0,0.95,1.1034565860967636,31.0,Grey hard clay,CL,70.0,3.0,0.90856,0.3425149605921185,11.275517715562385,,3.5316,9.81,7.5,0.9996389409159898,32.9078956667437,Not liquefiable,,19.5,9.81
"Md. Khaled Siraj, Baluchor, 23.03.2022(05)",,03,25.0,7.62,1.5,19.0,25.0,25.0,50.0,148.59,88.55279999999999,0.6,1.0,1.0,0.95,1.042447327246834,30.0,Grey hard clay,CL,70.0,3.0,0.8857,0.3477681354175136,5.14182717738999,,3.5316,9.81,7.5,0.9996389409159898,14.779878173163802,Not liquefiable,,19.5,9.81
"Md. Khaled Siraj, Baluchor, 23.03.2022(05)",,03,30.0,9.144,1.5,21.0,35.0,15.0,50.0,178.308,103.32036,0.6,1.0,1.0,0.95,0.990869945406993,28.0,Grey hard clay,CL,70.0,3.0,0.86284,0.3484424394618834,2.925705936962275,,3.5316,9.81,7.5,0.9996389409159898,8.393494170151234,Not liquefiable,,19.5,9.81
"Md. Khaled Siraj, Baluchor, 23.03.2022(05)",,04,5.0,1.524,1.5,8.0,10.0,12.0,22.0,29.718,29.48256,0.6,1.0,1.0,0.75,1.4102278995558384,14.0,Reddish stiff clay,CL,70.0,3.0,0.97714,0.23047670506496043,0.22933910944155028,,3.5316,9.81,7.5,0.9996389409159898,0.9947048852861341,Liquefiable,,19.5,9.81
"Md. Khaled Siraj, Baluchor, 23.03.2022(05)",,04,10.0,3.048,1.5,16.0,20.0,30.0,50.0,59.436,44.250119999999995,0.6,1.0,1.0,0.75,1.2744389680206696,29.0,Grey hard clay,CL,70.0,3.0,0.95428,0.29993476046437845,3.426588387991531,,3.5316,9.81,7.5,0.9996389409159898,11.420320811844322,Not liquefiable,,19.5,9.81
"Md. Khaled Siraj, Baluchor, 23.03.2022(05)",,04,15.0,4.572,1.5,17.0,22.0,28.0,50.0,89.154,59.01768,0.6,1.0,1.0,0.85,1.1781368540410324,30.0,Grey hard clay,CL,70.0,3.0,0.93142,0.3292457035098635,5.913858180337335,,3.5316,9.81,7.5,0.9996389409159898,17.955353297245605,Not liquefiable,,19.5,9.81
"Md. Khaled Siraj, Baluchor, 23.03.2022(05)",,04,20.0,6.096,1.5,17.0,23.0,27.0,50.0,118.872,73.78523999999999,0.6,1.0,1.0,0.95,1.1034565860967636,31.0,Grey hard clay,CL,70.0,3.0,0.90856,0.3425149605921185,11.275517715562385,,3.5316,9.81,7.5,0.9996389409159898,32.9078956667437,Not liquefiable,,19.5,9.81
"Md. Khaled Siraj, Baluchor, 23.03.2022(05)",,04,25.0,7.62,1.5,20.0,24.0,26.0,50.0,148.59,88.55279999999999,0.6,1.0,1.0,0.95,1.042447327246834,30.0,Grey hard clay,CL,70.0,3.0,0.8857,0.3477681354175136,5.14182717738999,,3.5316,9.81,7.5,0.9996389409159898,14.779878173163802,Not liquefiable,,19.5,9.81
"Md. Khaled Siraj, Baluchor, 23.03.2022(05)",,04,30.0,9.144,1.5,23.0,32.0,18.0,50.0,178.308,103.32036,0.6,1.0,1.0,0.95,0.990869945406993,28.0,Grey hard clay,CL,70.0,3.0,0.86284,0.3484424394618834,2.925705936962275,,3.5316,9.81,7.5,0.9996389409159898,8.393494170151234,Not liquefiable,,19.5,9.81
"Md. Khaled Siraj, Baluchor, 23.03.2022(05)",,05,5.0,1.524,1.5,5.0,8.0,10.0,18.0,29.718,29.48256,0.6,1.0,1.0,0.75,1.4102278995558384,11.0,Reddish stiff clay,CL,70.0,3.0,0.97714,0.23047670506496043,0.19108751762801815,,3.5316,9.81,7.5,0.9996389409159898,0.8287975294080092,Liquefiable,,19.5,9.81
"Md. Khaled Siraj, Baluchor, 23.03.2022(05)",,05,10.0,3.048,1.5,10.0,17.0,25.0,42.0,59.436,44.250119999999995,0.6,1.0,1.0,0.75,1.2744389680206696,24.0,Grey hard clay,CL,70.0,3.0,0.95428,0.29993476046437845,0.8927052366797172,,3.5316,9.81,7.5,0.9996389409159898,2.9752567390422686,Not liquefiable,,19.5,9.81
"Md. Khaled Siraj, Baluchor, 23.03.2022(05)",,05,15.0,4.572,1.5,15.0,22.0,28.0,50.0,89.154,59.01768,0.6,1.0,1.0,0.85,1.1781368540410324,30.0,Grey hard clay,CL,70.0,3.0,0.93142,0.3292457035098635,5.913858180337335,,3.5316,9.81,7.5,0.9996389409159898,17.955353297245605,Not liquefiable,,19.5,9.81
