Location,"Lat,Long",Borehole ,Depth(ft),Depth-Z(m),GWT(m),N-06,N-12,N-18,N -Value,σv,σv',CE,CB,CS,CR,CN,(N1)60,Soil Type ,Soil USCS,FC,FCI,rd,CSR7.5,CRR,Rp,a(max),g,Mw,MSF,SL,γ,γw
"Md. Shafiqul Islam Bhuya, Daspara, 30.07.2022(04)",,2,10.0,3.048,1.5,4.0,6.0,10.0,16.0,54.864,39.67812000000001,0.6,1.0,1.0,0.8,1.5875391959832383,12.19230102515127,,,,,0.95428,0.3087649967609352,0.4485914570124887,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Md. Shafiqul Islam Bhuya, Daspara, 30.07.2022(04)",,2,15.0,4.572,1.5,3.0,6.0,7.0,13.0,82.29599999999999,52.15968,0.6,1.0,1.0,0.8,1.3846261863803828,8.640067403013589,,,,,0.93142,0.3438786594334934,0.3391939430985702,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Md. Shafiqul Islam Bhuya, Daspara, 30.07.2022(04)",,2,20.0,6.096,1.5,14.0,22.0,28.0,50.0,109.728,64.64124000000001,0.6,1.0,1.0,0.95,1.2437845579554363,35.447859901729935,,,,,0.90856,0.3608919997995087,1.2219505398546335,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Md. Shafiqul Islam Bhuya, Daspara, 30.07.2022(04)",,2,25.0,7.62,1.5,1.0,1.0,1.0,2.0,137.16,77.12279999999998,0.6,1.0,1.0,0.95,1.1386981254861857,1.2981158630542515,,,,,0.8857,0.368593090603557,0.118395565492803,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Md. Shafiqul Islam Bhuya, Daspara, 30.07.2022(04)",,2,30.0,9.144,1.5,22.0,25.0,27.0,52.0,164.592,89.60436000000001,0.6,1.0,1.0,0.95,1.0564171157176023,31.31220330986973,,,,,0.86284,0.370873418877385,1.0758419524335694,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Md. Shafiqul Islam Bhuya, Daspara, 30.07.2022(04)",,2,35.0,10.668,1.5,24.0,27.0,30.0,57.0,192.02400000000003,102.08592000000002,0.6,1.0,1.0,0.95,0.989730779407201,32.15635302293995,,,,,0.83998,0.3697212971943633,1.1053224000142206,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Md. Shafiqul Islam Bhuya, Daspara, 30.07.2022(04)",,2,40.0,12.192,1.5,40.0,45.0,50.0,95.0,219.456,114.56748,0.6,1.0,1.0,0.95,0.9342633658704876,50.590361261886905,,,,,0.8171200000000001,0.3662585708656592,1.796891325527603,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Muhammad Shahidul Islam, Tillargoan, 01.06.2022(03)",,1,5.0,1.524,1.5,0.0,0.0,1.0,1.0,27.432,27.19656,0.6,1.0,1.0,0.8,1.7,0.816,,,,,0.97714,0.230630184417441,0.10411529527296,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Muhammad Shahidul Islam, Tillargoan, 01.06.2022(03)",,1,10.0,3.048,1.5,0.0,0.0,1.0,1.0,54.864,39.67812000000001,0.6,1.0,1.0,0.8,1.5875391959832383,0.7620188140719544,,,,,0.95428,0.3087649967609352,0.1025178813415537,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Muhammad Shahidul Islam, Tillargoan, 01.06.2022(03)",,1,15.0,4.572,1.5,1.0,1.0,1.0,2.0,82.29599999999999,52.15968,0.6,1.0,1.0,0.8,1.3846261863803828,1.3292411389251677,,,,,0.93142,0.3438786594334934,0.1193183355423863,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Muhammad Shahidul Islam, Tillargoan, 01.06.2022(03)",,1,20.0,6.096,1.5,1.0,1.0,1.0,2.0,109.728,64.64124000000001,0.6,1.0,1.0,0.95,1.2437845579554363,1.4179143960691971,,,,,0.90856,0.3608919997995087,0.1219477917140401,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Muhammad Shahidul Islam, Tillargoan, 01.06.2022(03)",,1,25.0,7.62,1.5,3.0,3.0,2.0,5.0,137.16,77.12279999999998,0.6,1.0,1.0,0.95,1.1386981254861857,3.2452896576356287,,,,,0.8857,0.368593090603557,0.1763261378653764,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Muhammad Shahidul Islam, Tillargoan, 01.06.2022(03)",,1,30.0,9.144,1.5,7.0,3.0,2.0,5.0,164.592,89.60436000000001,0.6,1.0,1.0,0.95,1.0564171157176023,3.0107887797951665,,,,,0.86284,0.370873418877385,0.1693271490547638,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Muhammad Shahidul Islam, Tillargoan, 01.06.2022(03)",,1,35.0,10.668,1.5,5.0,10.0,12.0,22.0,192.02400000000003,102.08592000000002,0.6,1.0,1.0,0.95,0.989730779407201,12.4112239737663,,,,,0.83998,0.3697212971943633,0.4553951983057757,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Muhammad Shahidul Islam, Tillargoan, 01.06.2022(03)",,1,40.0,12.192,1.5,37.0,50.0,,50.0,219.456,114.56748,0.6,1.0,1.0,0.95,0.9342633658704876,26.626505927308894,,,,,0.8171200000000001,0.3662585708656592,0.9152269896391684,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Muhammad Shahidul Islam, Tillargoan, 01.06.2022(03)",,1,45.0,13.716,1.5,40.0,50.0,,50.0,246.88800000000003,127.04904000000002,0.6,1.0,1.0,0.95,0.8871852363264341,25.28477923530337,,,,,0.79426,0.3611662356041414,0.8701385818906361,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Muhammad Shahidul Islam, Tillargoan, 01.06.2022(03)",,3,5.0,1.524,1.5,0.0,0.0,1.0,1.0,27.432,27.19656,0.6,1.0,1.0,0.8,1.7,0.816,,,,,0.97714,0.230630184417441,0.10411529527296,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Muhammad Shahidul Islam, Tillargoan, 01.06.2022(03)",,3,10.0,3.048,1.5,0.0,0.0,1.0,1.0,54.864,39.67812000000001,0.6,1.0,1.0,0.8,1.5875391959832383,0.7620188140719544,,,,,0.95428,0.3087649967609352,0.1025178813415537,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Muhammad Shahidul Islam, Tillargoan, 01.06.2022(03)",,3,15.0,4.572,1.5,0.0,0.0,1.0,1.0,82.29599999999999,52.15968,0.6,1.0,1.0,0.8,1.3846261863803828,0.6646205694625837,,,,,0.93142,0.3438786594334934,0.0996364293538341,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Muhammad Shahidul Islam, Tillargoan, 01.06.2022(03)",,3,20.0,6.096,1.5,1.0,1.0,1.0,2.0,109.728,64.64124000000001,0.6,1.0,1.0,0.95,1.2437845579554363,1.4179143960691971,,,,,0.90856,0.3608919997995087,0.1219477917140401,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Muhammad Shahidul Islam, Tillargoan, 01.06.2022(03)",,3,25.0,7.62,1.5,1.0,1.0,1.0,2.0,137.16,77.12279999999998,0.6,1.0,1.0,0.95,1.1386981254861857,1.2981158630542515,,,,,0.8857,0.368593090603557,0.118395565492803,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Muhammad Shahidul Islam, Tillargoan, 01.06.2022(03)",,3,30.0,9.144,1.5,1.0,1.0,2.0,3.0,164.592,89.60436000000001,0.6,1.0,1.0,0.95,1.0564171157176023,1.8064732678771,,,,,0.86284,0.370873418877385,0.1334797480877755,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Muhammad Shahidul Islam, Tillargoan, 01.06.2022(03)",,3,35.0,10.668,1.5,21.0,30.0,32.0,62.0,192.02400000000003,102.08592000000002,0.6,1.0,1.0,0.95,0.989730779407201,34.97708574425048,,,,,0.83998,0.3697212971943633,1.205102273332207,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Muhammad Shahidul Islam, Tillargoan, 01.06.2022(03)",,3,40.0,12.192,1.5,50.0,50.0,,50.0,219.456,114.56748,0.6,1.0,1.0,0.95,0.9342633658704876,26.626505927308894,,,,,0.8171200000000001,0.3662585708656592,0.9152269896391684,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Muhammad Shahidul Islam, Tillargoan, 01.06.2022(03)",,3,45.0,13.716,1.5,50.0,50.0,,50.0,246.88800000000003,127.04904000000002,0.6,1.0,1.0,0.95,0.8871852363264341,25.28477923530337,,,,,0.79426,0.3611662356041414,0.8701385818906361,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Muhammad Shahidul Islam, Tillargoan, 01.06.2022(03)",,2,5.0,1.524,1.5,0.0,0.0,1.0,1.0,27.432,27.19656,0.6,1.0,1.0,0.8,1.7,0.816,,,,,0.97714,0.230630184417441,0.10411529527296,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Muhammad Shahidul Islam, Tillargoan, 01.06.2022(03)",,2,10.0,3.048,1.5,0.0,0.0,1.0,1.0,54.864,39.67812000000001,0.6,1.0,1.0,0.8,1.5875391959832383,0.7620188140719544,,,,,0.95428,0.3087649967609352,0.1025178813415537,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Muhammad Shahidul Islam, Tillargoan, 01.06.2022(03)",,2,15.0,4.572,1.5,0.0,0.0,1.0,1.0,82.29599999999999,52.15968,0.6,1.0,1.0,0.8,1.3846261863803828,0.6646205694625837,,,,,0.93142,0.3438786594334934,0.0996364293538341,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Muhammad Shahidul Islam, Tillargoan, 01.06.2022(03)",,2,20.0,6.096,1.5,0.0,0.0,1.0,1.0,109.728,64.64124000000001,0.6,1.0,1.0,0.95,1.2437845579554363,0.7089571980345987,,,,,0.90856,0.3608919997995087,0.1009479729831751,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Muhammad Shahidul Islam, Tillargoan, 01.06.2022(03)",,2,25.0,7.62,1.5,1.0,1.0,1.0,2.0,137.16,77.12279999999998,0.6,1.0,1.0,0.95,1.1386981254861857,1.2981158630542515,,,,,0.8857,0.368593090603557,0.118395565492803,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Muhammad Shahidul Islam, Tillargoan, 01.06.2022(03)",,2,30.0,9.144,1.5,2.0,12.0,15.0,27.0,164.592,89.60436000000001,0.6,1.0,1.0,0.95,1.0564171157176023,16.2582594108939,,,,,0.86284,0.370873418877385,0.5762098554397254,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Muhammad Shahidul Islam, Tillargoan, 01.06.2022(03)",,2,35.0,10.668,1.5,25.0,30.0,31.0,61.0,192.02400000000003,102.08592000000002,0.6,1.0,1.0,0.95,0.989730779407201,34.41293919998838,,,,,0.83998,0.3697212971943633,1.1849868885235186,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Muhammad Shahidul Islam, Tillargoan, 01.06.2022(03)",,2,40.0,12.192,1.5,30.0,35.0,37.0,72.0,219.456,114.56748,0.6,1.0,1.0,0.95,0.9342633658704876,38.3421685353248,,,,,0.8171200000000001,0.3662585708656592,1.3268049736361174,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Muhammad Shahidul Islam, Tillargoan, 01.06.2022(03)",,2,45.0,13.716,1.5,50.0,50.0,,50.0,246.88800000000003,127.04904000000002,0.6,1.0,1.0,0.95,0.8871852363264341,25.28477923530337,,,,,0.79426,0.3611662356041414,0.8701385818906361,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Amjad, Boteswar, 02.09.2022(03)",,1,5.0,1.524,1.5,1.0,1.0,1.0,2.0,27.432,27.19656,0.6,1.0,1.0,0.8,1.7,1.632,,,,,0.97714,0.230630184417441,0.12829959098368,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Amjad, Boteswar, 02.09.2022(03)",,1,10.0,3.048,1.5,1.0,1.0,1.0,2.0,54.864,39.67812000000001,0.6,1.0,1.0,0.8,1.5875391959832383,1.5240376281439088,,,,,0.95428,0.3087649967609352,0.1250957965437481,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Amjad, Boteswar, 02.09.2022(03)",,1,15.0,4.572,1.5,1.0,1.0,2.0,3.0,82.29599999999999,52.15968,0.6,1.0,1.0,0.8,1.3846261863803828,1.9938617083877512,,,,,0.93142,0.3438786594334934,0.1390470233502397,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Amjad, Boteswar, 02.09.2022(03)",,1,20.0,6.096,1.5,3.0,4.0,5.0,9.0,109.728,64.64124000000001,0.6,1.0,1.0,0.95,1.2437845579554363,6.380614782311387,,,,,0.90856,0.3608919997995087,0.2705312359787348,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Amjad, Boteswar, 02.09.2022(03)",,1,25.0,7.62,1.5,4.0,10.0,14.0,24.0,137.16,77.12279999999998,0.6,1.0,1.0,0.95,1.1386981254861857,15.577390356651016,,,,,0.8857,0.368593090603557,0.5546489838711156,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Amjad, Boteswar, 02.09.2022(03)",,1,30.0,9.144,1.5,2.0,2.0,2.0,4.0,164.592,89.60436000000001,0.6,1.0,1.0,0.95,1.0564171157176023,2.4086310238361333,,,,,0.86284,0.370873418877385,0.1513833780840755,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Amjad, Boteswar, 02.09.2022(03)",,1,35.0,10.668,1.5,7.0,8.0,10.0,18.0,192.02400000000003,102.08592000000002,0.6,1.0,1.0,0.95,0.989730779407201,10.15463779671788,,,,,0.83998,0.3697212971943633,0.3856127536006507,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Amjad, Boteswar, 02.09.2022(03)",,1,40.0,12.192,1.5,16.0,23.0,27.0,50.0,219.456,114.56748,0.6,1.0,1.0,0.95,0.9342633658704876,26.626505927308894,,,,,0.8171200000000001,0.3662585708656592,0.9152269896391684,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Amjad, Boteswar, 02.09.2022(03)",,1,45.0,13.716,1.5,17.0,24.0,27.0,51.0,246.88800000000003,127.04904000000002,0.6,1.0,1.0,0.95,0.8871852363264341,25.79047482000944,,,,,0.79426,0.3611662356041414,0.8870868896680959,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Amjad, Boteswar, 02.09.2022(03)",,1,50.0,15.24,1.5,18.0,25.0,30.0,55.0,274.32,139.5306,0.6,1.0,1.0,0.95,0.8465746683009155,26.5401158512337,,,,,0.7714,0.3548816161616161,0.91231214697685,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Amjad, Boteswar, 02.09.2022(03)",,3,5.0,1.524,1.5,2.0,4.0,5.0,9.0,27.432,27.19656,0.6,1.0,1.0,0.8,1.7,7.3439999999999985,,,,,0.97714,0.230630184417441,0.2997245195878399,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Amjad, Boteswar, 02.09.2022(03)",,3,10.0,3.048,1.5,2.0,2.0,2.0,4.0,54.864,39.67812000000001,0.6,1.0,1.0,0.8,1.5875391959832383,3.048075256287817,,,,,0.95428,0.3087649967609352,0.1704395949034212,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Amjad, Boteswar, 02.09.2022(03)",,3,15.0,4.572,1.5,1.0,1.0,2.0,3.0,82.29599999999999,52.15968,0.6,1.0,1.0,0.8,1.3846261863803828,1.9938617083877512,,,,,0.93142,0.3438786594334934,0.1390470233502397,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Amjad, Boteswar, 02.09.2022(03)",,3,20.0,6.096,1.5,2.0,5.0,4.0,9.0,109.728,64.64124000000001,0.6,1.0,1.0,0.95,1.2437845579554363,6.380614782311387,,,,,0.90856,0.3608919997995087,0.2705312359787348,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Amjad, Boteswar, 02.09.2022(03)",,3,25.0,7.62,1.5,5.0,7.0,7.0,14.0,137.16,77.12279999999998,0.6,1.0,1.0,0.95,1.1386981254861857,9.08681104137976,,,,,0.8857,0.368593090603557,0.3528521133202955,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Amjad, Boteswar, 02.09.2022(03)",,3,30.0,9.144,1.5,2.0,6.0,4.0,10.0,164.592,89.60436000000001,0.6,1.0,1.0,0.95,1.0564171157176023,6.021577559590333,,,,,0.86284,0.370873418877385,0.2596820823322492,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Amjad, Boteswar, 02.09.2022(03)",,3,35.0,10.668,1.5,3.0,4.0,4.0,8.0,192.02400000000003,102.08592000000002,0.6,1.0,1.0,0.95,0.989730779407201,4.513172354096836,,,,,0.83998,0.3697212971943633,0.2142782113188246,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Amjad, Boteswar, 02.09.2022(03)",,3,40.0,12.192,1.5,16.0,23.0,27.0,50.0,219.456,114.56748,0.6,1.0,1.0,0.95,0.9342633658704876,26.626505927308894,,,,,0.8171200000000001,0.3662585708656592,0.9152269896391684,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Amjad, Boteswar, 02.09.2022(03)",,3,45.0,13.716,1.5,20.0,26.0,27.0,53.0,246.88800000000003,127.04904000000002,0.6,1.0,1.0,0.95,0.8871852363264341,26.80186598942157,,,,,0.79426,0.3611662356041414,0.9211487363505748,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Amjad, Boteswar, 02.09.2022(03)",,3,50.0,15.24,1.5,23.0,27.0,30.0,57.0,274.32,139.5306,0.6,1.0,1.0,0.95,0.8465746683009155,27.50521097309674,,,,,0.7714,0.3548816161616161,0.9449679975393231,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Amjad, Boteswar, 02.09.2022(03)",,2,5.0,1.524,1.5,1.0,1.0,1.0,2.0,27.432,27.19656,0.6,1.0,1.0,0.8,1.7,1.632,,,,,0.97714,0.230630184417441,0.12829959098368,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Amjad, Boteswar, 02.09.2022(03)",,2,10.0,3.048,1.5,1.0,1.0,1.0,2.0,54.864,39.67812000000001,0.6,1.0,1.0,0.8,1.5875391959832383,1.5240376281439088,,,,,0.95428,0.3087649967609352,0.1250957965437481,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Amjad, Boteswar, 02.09.2022(03)",,2,15.0,4.572,1.5,1.0,1.0,1.0,2.0,82.29599999999999,52.15968,0.6,1.0,1.0,0.8,1.3846261863803828,1.3292411389251677,,,,,0.93142,0.3438786594334934,0.1193183355423863,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Amjad, Boteswar, 02.09.2022(03)",,2,20.0,6.096,1.5,1.0,1.0,2.0,3.0,109.728,64.64124000000001,0.6,1.0,1.0,0.95,1.2437845579554363,2.126871594103796,,,,,0.90856,0.3608919997995087,0.1430010399094202,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Amjad, Boteswar, 02.09.2022(03)",,2,25.0,7.62,1.5,5.0,7.0,8.0,15.0,137.16,77.12279999999998,0.6,1.0,1.0,0.95,1.1386981254861857,9.735868972906886,,,,,0.8857,0.368593090603557,0.3727456132135738,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Amjad, Boteswar, 02.09.2022(03)",,2,30.0,9.144,1.5,2.0,2.0,3.0,5.0,164.592,89.60436000000001,0.6,1.0,1.0,0.95,1.0564171157176023,3.0107887797951665,,,,,0.86284,0.370873418877385,0.1693271490547638,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Amjad, Boteswar, 02.09.2022(03)",,2,35.0,10.668,1.5,2.0,3.0,3.0,6.0,192.02400000000003,102.08592000000002,0.6,1.0,1.0,0.95,0.989730779407201,3.3848792655726267,,,,,0.83998,0.3697212971943633,0.1804953581896475,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Amjad, Boteswar, 02.09.2022(03)",,2,40.0,12.192,1.5,17.0,24.0,26.0,50.0,219.456,114.56748,0.6,1.0,1.0,0.95,0.9342633658704876,26.626505927308894,,,,,0.8171200000000001,0.3662585708656592,0.9152269896391684,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Amjad, Boteswar, 02.09.2022(03)",,2,45.0,13.716,1.5,19.0,26.0,27.0,53.0,246.88800000000003,127.04904000000002,0.6,1.0,1.0,0.95,0.8871852363264341,26.80186598942157,,,,,0.79426,0.3611662356041414,0.9211487363505748,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Amjad, Boteswar, 02.09.2022(03)",,2,50.0,15.24,1.5,22.0,27.0,30.0,57.0,274.32,139.5306,0.6,1.0,1.0,0.95,0.8465746683009155,27.50521097309674,,,,,0.7714,0.3548816161616161,0.9449679975393231,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Fozley Rob Md. Kawsar, Lamabazar, 21.08.2022(04)",,1,5.0,1.524,1.5,1.0,1.0,1.0,2.0,27.432,27.19656,0.6,1.0,1.0,0.8,1.7,1.632,,,,,0.97714,0.230630184417441,0.12829959098368,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Fozley Rob Md. Kawsar, Lamabazar, 21.08.2022(04)",,1,10.0,3.048,1.5,1.0,2.0,8.0,10.0,54.864,39.67812000000001,0.6,1.0,1.0,0.8,1.5875391959832383,7.620188140719545,,,,,0.95428,0.3087649967609352,0.3081163283452411,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Fozley Rob Md. Kawsar, Lamabazar, 21.08.2022(04)",,1,15.0,4.572,1.5,2.0,7.0,8.0,15.0,82.29599999999999,52.15968,0.6,1.0,1.0,0.8,1.3846261863803828,9.969308541938757,,,,,0.93142,0.3438786594334934,0.3799151849381393,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Fozley Rob Md. Kawsar, Lamabazar, 21.08.2022(04)",,1,20.0,6.096,1.5,3.0,7.0,12.0,19.0,109.728,64.64124000000001,0.6,1.0,1.0,0.95,1.2437845579554363,13.470186762657375,,,,,0.90856,0.3608919997995087,0.4884117311390002,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Fozley Rob Md. Kawsar, Lamabazar, 21.08.2022(04)",,1,25.0,7.62,1.5,2.0,2.0,2.0,4.0,137.16,77.12279999999998,0.6,1.0,1.0,0.95,1.1386981254861857,2.596231726108503,,,,,0.8857,0.368593090603557,0.1569693635150592,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Fozley Rob Md. Kawsar, Lamabazar, 21.08.2022(04)",,1,30.0,9.144,1.5,2.0,2.0,3.0,5.0,164.592,89.60436000000001,0.6,1.0,1.0,0.95,1.0564171157176023,3.0107887797951665,,,,,0.86284,0.370873418877385,0.1693271490547638,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Fozley Rob Md. Kawsar, Lamabazar, 21.08.2022(04)",,1,35.0,10.668,1.5,15.0,23.0,27.0,50.0,192.02400000000003,102.08592000000002,0.6,1.0,1.0,0.95,0.989730779407201,28.207327213105227,,,,,0.83998,0.3697212971943633,0.9688553011360952,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Fozley Rob Md. Kawsar, Lamabazar, 21.08.2022(04)",,1,40.0,12.192,1.5,46.0,50.0,,50.0,219.456,114.56748,0.6,1.0,1.0,0.95,0.9342633658704876,26.626505927308894,,,,,0.8171200000000001,0.3662585708656592,0.9152269896391684,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Fozley Rob Md. Kawsar, Lamabazar, 21.08.2022(04)",,1,45.0,13.716,1.5,50.0,50.0,,50.0,246.88800000000003,127.04904000000002,0.6,1.0,1.0,0.95,0.8871852363264341,25.28477923530337,,,,,0.79426,0.3611662356041414,0.8701385818906361,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Fozley Rob Md. Kawsar, Lamabazar, 21.08.2022(04)",,1,50.0,15.24,1.5,50.0,50.0,,50.0,274.32,139.5306,0.6,1.0,1.0,0.95,0.8465746683009155,24.12737804657609,,,,,0.7714,0.3548816161616161,0.8315519332233002,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Fozley Rob Md. Kawsar, Lamabazar, 21.08.2022(04)",,4,5.0,1.524,1.5,1.0,1.0,1.0,2.0,27.432,27.19656,0.6,1.0,1.0,0.8,1.7,1.632,,,,,0.97714,0.230630184417441,0.12829959098368,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Fozley Rob Md. Kawsar, Lamabazar, 21.08.2022(04)",,4,10.0,3.048,1.5,2.0,2.0,3.0,5.0,54.864,39.67812000000001,0.6,1.0,1.0,0.8,1.5875391959832383,3.810094070359773,,,,,0.95428,0.3087649967609352,0.1932094112475813,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Fozley Rob Md. Kawsar, Lamabazar, 21.08.2022(04)",,4,15.0,4.572,1.5,3.0,3.0,4.0,7.0,82.29599999999999,52.15968,0.6,1.0,1.0,0.8,1.3846261863803828,4.652343986238087,,,,,0.93142,0.3438786594334934,0.2184556864663218,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Fozley Rob Md. Kawsar, Lamabazar, 21.08.2022(04)",,4,20.0,6.096,1.5,8.0,15.0,20.0,35.0,109.728,64.64124000000001,0.6,1.0,1.0,0.95,1.2437845579554363,24.813501931210958,,,,,0.90856,0.3608919997995087,0.8543927009081485,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Fozley Rob Md. Kawsar, Lamabazar, 21.08.2022(04)",,4,25.0,7.62,1.5,2.0,2.0,3.0,5.0,137.16,77.12279999999998,0.6,1.0,1.0,0.95,1.1386981254861857,3.2452896576356287,,,,,0.8857,0.368593090603557,0.1763261378653764,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Fozley Rob Md. Kawsar, Lamabazar, 21.08.2022(04)",,4,30.0,9.144,1.5,2.0,2.0,2.0,4.0,164.592,89.60436000000001,0.6,1.0,1.0,0.95,1.0564171157176023,2.4086310238361333,,,,,0.86284,0.370873418877385,0.1513833780840755,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Fozley Rob Md. Kawsar, Lamabazar, 21.08.2022(04)",,4,35.0,10.668,1.5,18.0,24.0,26.0,50.0,192.02400000000003,102.08592000000002,0.6,1.0,1.0,0.95,0.989730779407201,28.207327213105227,,,,,0.83998,0.3697212971943633,0.9688553011360952,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Fozley Rob Md. Kawsar, Lamabazar, 21.08.2022(04)",,4,40.0,12.192,1.5,21.0,25.0,30.0,55.0,219.456,114.56748,0.6,1.0,1.0,0.95,0.9342633658704876,29.289156520039786,,,,,0.8171200000000001,0.3662585708656592,1.0058791636742892,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Fozley Rob Md. Kawsar, Lamabazar, 21.08.2022(04)",,4,45.0,13.716,1.5,26.0,30.0,35.0,65.0,246.88800000000003,127.04904000000002,0.6,1.0,1.0,0.95,0.8871852363264341,32.87021300589438,,,,,0.79426,0.3611662356041414,1.1303876863450235,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Fozley Rob Md. Kawsar, Lamabazar, 21.08.2022(04)",,4,50.0,15.24,1.5,27.0,30.0,30.0,60.0,274.32,139.5306,0.6,1.0,1.0,0.95,0.8465746683009155,28.952853655891307,,,,,0.7714,0.3548816161616161,0.9943411492128036,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Fozley Rob Md. Kawsar, Lamabazar, 21.08.2022(04)",,3,5.0,1.524,1.5,1.0,1.0,1.0,2.0,27.432,27.19656,0.6,1.0,1.0,0.8,1.7,1.632,,,,,0.97714,0.230630184417441,0.12829959098368,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Fozley Rob Md. Kawsar, Lamabazar, 21.08.2022(04)",,3,10.0,3.048,1.5,1.0,1.0,1.0,2.0,54.864,39.67812000000001,0.6,1.0,1.0,0.8,1.5875391959832383,1.5240376281439088,,,,,0.95428,0.3087649967609352,0.1250957965437481,,3.5316,9.81,7.5,1.0,,18.0,9.81
